label,step,mean_inventory,std_inventory,mean_mid,std_mid,n_episodes
No spread_norm,29,15.804,20.060248851896116,585.5971999999999,0.2261697592517534,250
No spread_norm,30,10.036,13.948000000000027,585.5961800000002,0.22711738726922626,250
No spread_norm,31,6.56,9.219891539492211,585.59886,0.2300352155649191,250
No spread_norm,32,4.576,6.590616359643449,585.5979000000005,0.2311365181013147,250
No spread_norm,33,3.224,3.5919109120355466,585.5960200000003,0.2322753960280809,250
No spread_norm,34,2.56,2.031354228095134,585.5944799999999,0.23050624633618885,250
No spread_norm,35,2.232,1.1073283162639733,585.5943399999998,0.22961416419724687,250
No spread_norm,36,2.104,0.7932111950798487,585.5946000000002,0.23269129764561705,250
No spread_norm,37,2.036,0.3933242936814372,585.5956800000002,0.23343336865152955,250
No spread_norm,38,2.008,0.2682088738278421,585.5958400000002,0.234719608043302,250
No spread_norm,39,1.984,0.1781684596105608,585.595,0.23348062018077184,250
No spread_norm,40,1.976,0.1530490117576719,585.59366,0.23407884227328477,250
No spread_norm,41,1.972,0.16497272501841057,585.59482,0.23536624141962437,250
No spread_norm,42,1.948,0.22202702538204622,585.59426,0.23237588601229464,250
No spread_norm,43,1.948,0.22202702538204622,585.5917399999996,0.2311105198817226,250
No spread_norm,44,1.948,0.22202702538204622,585.5914600000002,0.23343172106635562,250
No spread_norm,45,1.948,0.22202702538204622,585.5937400000003,0.23634109333757233,250
No spread_norm,46,1.948,0.22202702538204622,585.5932600000003,0.23717097714518653,250
No spread_norm,47,1.944,0.22992172581119785,585.5933799999995,0.23805477436926276,250
No spread_norm,48,1.936,0.24475293665245404,585.5940400000001,0.23675742522675283,250
No spread_norm,49,1.936,0.24475293665245404,585.5909800000002,0.235842616165951,250
No spread_norm,50,0.0,0.0,585.59352,0.23548080516254277,250
No relative_depth,0,12000.0,0.0,586.0226000000001,0.09241774721340004,250
No relative_depth,1,11894.4,186.89205440574517,586.0183400000002,0.09073777824037127,250
No relative_depth,2,11775.46,267.32356499194003,586.0124999999998,0.09499289447111679,250
No relative_depth,3,11640.016,370.04466722815977,586.0124400000001,0.09489808427992555,250
No relative_depth,4,11491.136,447.4254502193639,586.00884,0.0969394367633685,250
No relative_depth,5,11291.492,507.50866193199045,586.0038999999999,0.09622728303344513,250
No relative_depth,6,11097.444,562.5234847221939,585.99874,0.09565621987094702,250
No relative_depth,7,10885.66,611.9570641801593,585.9940400000002,0.0978502856408745,250
No relative_depth,8,10618.184,639.3934048330498,585.9883200000003,0.09861530104401121,250
No relative_depth,9,10384.48,667.0146277256595,585.9840999999997,0.09863006640979975,250
No relative_depth,10,10070.708,641.9622595885212,585.9763000000002,0.10400677862524446,250
No relative_depth,11,9768.208,622.0888141865275,585.9667599999997,0.10645986285920243,250
No relative_depth,12,9484.204,616.3372083397207,585.9615,0.1118867731235501,250
No relative_depth,13,9193.06,565.6706607205297,585.9506000000006,0.11509839269076942,250
No relative_depth,14,8920.088,524.7522313015917,585.9416599999996,0.11740248890036556,250
No relative_depth,15,8662.552,462.13631678975423,585.9364999999998,0.12064016744020707,250
No relative_depth,16,8445.232,405.5769251029948,585.9289799999997,0.11786118784400497,250
No relative_depth,17,8220.412,358.5999919910762,585.9204,0.12375152524311885,250
No relative_depth,18,8036.976,325.49697298746116,585.9180199999998,0.12625759224696423,250
No relative_depth,19,7863.492,299.9295549558264,585.9135999999999,0.12834889948885916,250
No relative_depth,20,7682.152,276.5391995649081,585.9062799999999,0.12896496268367413,250
No relative_depth,21,7527.628,273.61821872090303,585.9006400000003,0.1294086179510504,250
No relative_depth,22,7370.504,277.476085427195,585.8972000000003,0.13279969879483358,250
No relative_depth,23,7216.516,261.0705072274536,585.8914599999997,0.1339132868687775,250
No relative_depth,24,7063.94,273.91692244182383,585.8877200000001,0.1335133012100308,250
No relative_depth,25,6921.748,280.4860575786254,585.8838200000005,0.13879664116972917,250
No relative_depth,26,6775.372,261.5799564492662,585.8819800000001,0.13717062221920018,250
No relative_depth,27,6626.684,271.2003689967991,585.8769799999999,0.1410630341372295,250
No relative_depth,28,6491.68,278.0762082595345,585.8744799999996,0.1411379807139052,250
No relative_depth,29,6348.336,299.03205029561633,585.8695000000006,0.14315184246107082,250
No relative_depth,30,6197.548,309.8232652594056,585.8630200000001,0.14383108009049508,250
No relative_depth,31,6038.748,314.0004657576163,585.8598800000001,0.14438346719759781,250
No relative_depth,32,5887.84,316.9983192384464,585.8579000000001,0.14490717718594792,250
No relative_depth,33,5743.66,333.39319789101864,585.8531,0.14657383804758728,250
No relative_depth,34,5599.268,334.1791917160611,585.8507799999999,0.1458241804365844,250
No relative_depth,35,5445.988,334.56491725224276,585.8464,0.1471510788271699,250
No relative_depth,36,5289.984,337.5244105898121,585.8419600000001,0.14857442040943514,250
No relative_depth,37,5122.668,334.8332925143496,585.84002,0.1484125991956175,250
No relative_depth,38,4959.808,342.91770898569814,585.8393,0.1491958779591401,250
No relative_depth,39,4780.588,331.9408294500694,585.8290800000001,0.14892331449440818,250
No relative_depth,40,4611.588,334.71003907262775,585.8282000000002,0.15178260769930085,250
No relative_depth,41,4449.26,348.70364552152313,585.8225999999997,0.15391439178972055,250
No relative_depth,42,4282.812,333.9194763052914,585.8186999999996,0.15468681262473352,250
No relative_depth,43,4099.62,335.547700930881,585.8137799999997,0.15568947170570538,250
No relative_depth,44,3927.088,346.61481828681246,585.81102,0.15581225754091688,250
No relative_depth,45,3714.696,336.2384326396967,585.8085800000001,0.15656910167718222,250
No relative_depth,46,3441.116,350.0062150076767,585.79972,0.16009722546003102,250
No relative_depth,47,3136.432,340.56406941425854,585.7921,0.1590857944632382,250
No relative_depth,48,2825.94,324.0470218965141,585.7857599999998,0.15700007133756916,250
No relative_depth,49,2511.056,282.59867810023445,585.7771399999999,0.15979461943381537,250
No relative_depth,50,0.0,0.0,585.7294600000002,0.1591351890689151,250
No book_imbalance,0,12000.0,0.0,586.0226000000001,0.09241774721340004,250
No book_imbalance,1,11312.64,444.97216811841196,586.0057400000002,0.09311150519672631,250
No book_imbalance,2,10747.128,651.0061256363105,585.9959399999996,0.09796436290815239,250
No book_imbalance,3,10176.748,815.0199436185598,585.9807599999998,0.09652161623180558,250
No book_imbalance,4,9613.26,882.4212148401695,585.97186,0.1031932187694565,250
No book_imbalance,5,9142.36,936.4368459218167,585.9587800000004,0.10851825468556393,250
No book_imbalance,6,8696.248,984.3157676762067,585.9460599999998,0.10529091318817958,250
No book_imbalance,7,8312.572,991.678196198747,585.9366199999995,0.10955581043467838,250
No book_imbalance,8,7940.328,1046.4887712804184,585.9261400000001,0.11333137429680407,250
No book_imbalance,9,7606.732,1046.04990520338,585.9174800000002,0.11645020223254213,250
No book_imbalance,10,7264.336,1063.0911301972187,585.9088200000006,0.11835331681030374,250
No book_imbalance,11,6951.536,1078.296590323831,585.9006800000001,0.12465768167265201,250
No book_imbalance,12,6651.14,1102.3193005658572,585.8901400000002,0.12707273665110436,250
No book_imbalance,13,6375.496,1098.8239722466922,585.8798399999998,0.1268620289921336,250
No book_imbalance,14,6093.716,1135.389657934226,585.8774400000002,0.12772488559399603,250
No book_imbalance,15,5795.16,1148.549522833038,585.8686999999998,0.12896515033140216,250
No book_imbalance,16,5513.116,1153.0542357339486,585.85948,0.13208606890962948,250
No book_imbalance,17,5238.18,1153.2592369454494,585.8504600000003,0.13623247924045476,250
No book_imbalance,18,4958.056,1156.1743522773713,585.8466999999997,0.1366192153395701,250
No book_imbalance,19,4751.712,1153.6060250605485,585.8419399999997,0.13868935215077258,250
No book_imbalance,20,4467.924,1103.3122016111304,585.83334,0.1377081856680978,250
No book_imbalance,21,4220.924,1082.2706603359438,585.8273199999999,0.1390834914718521,250
No book_imbalance,22,3985.152,1050.4366867622243,585.82236,0.14116880108579283,250
No book_imbalance,23,3779.68,1038.2170146939418,585.8166199999997,0.1416138255962323,250
No book_imbalance,24,3568.256,1028.6849617176288,585.8111800000001,0.14351204688108612,250
No book_imbalance,25,3369.996,1007.289549228026,585.8069399999998,0.14431609889406036,250
No book_imbalance,26,3164.312,983.0575683325978,585.8025799999999,0.14679047516784774,250
No book_imbalance,27,2953.104,969.1998210812876,585.7972000000001,0.14744816038187233,250
No book_imbalance,28,2749.864,950.8346720140155,585.7936800000004,0.14996352089758327,250
No book_imbalance,29,2545.524,935.9524824605145,585.7888999999999,0.14600989692483216,250
No book_imbalance,30,2336.588,900.3661889786842,585.78202,0.14597746264407377,250
No book_imbalance,31,2129.804,883.0280978451365,585.7765399999998,0.14918622054332045,250
No book_imbalance,32,1939.536,828.5441115016148,585.77564,0.15313193788364027,250
No book_imbalance,33,1758.492,789.8298006127652,585.7667800000002,0.15833929265978294,250
No book_imbalance,34,1593.924,752.0705114708328,585.7627600000001,0.15525070821094641,250
No book_imbalance,35,1439.3,695.6379129978473,585.7573,0.15726795604953756,250
No book_imbalance,36,1299.996,640.6156445045657,585.7559799999999,0.15730651480469607,250
No book_imbalance,37,1186.82,603.6426986222892,585.7560999999998,0.16032557500287656,250
No book_imbalance,38,1082.56,557.1656184654611,585.7516800000001,0.1604075359825713,250
No book_imbalance,39,972.348,502.4996188018455,585.7468000000003,0.1611705928511764,250
No book_imbalance,40,876.66,462.76084579402357,585.7422599999999,0.16392007930695776,250
No book_imbalance,41,807.796,427.41059694864845,585.7423000000002,0.1655614991475966,250
No book_imbalance,42,725.684,385.93137232414773,585.7448600000001,0.16463742101964163,250
No book_imbalance,43,661.468,350.56657138980034,585.7406999999996,0.16873117672795432,250
No book_imbalance,44,601.152,325.5003915450794,585.73862,0.1682141361479428,250
No book_imbalance,45,524.296,279.92497634902094,585.7365000000002,0.16840620534884682,250
No book_imbalance,46,448.676,240.70565224771929,585.7351800000002,0.17124972291948865,250
No book_imbalance,47,385.48,222.38633411250788,585.7341199999997,0.16830040285156747,250
No book_imbalance,48,331.1,199.57990379795262,585.73424,0.17161999417317392,250
No book_imbalance,49,282.292,186.83825822352344,585.7308200000001,0.16939960920852282,250
No book_imbalance,50,0.0,0.0,585.7239400000003,0.17196213653010797,250
No recent_impact_proxy,0,12000.0,0.0,586.0226000000001,0.09241774721340004,250
No recent_impact_proxy,1,11316.48,456.93983148769155,586.0070800000001,0.0932677521976387,250
No recent_impact_proxy,2,10619.18,741.9819105611672,585.9930599999999,0.09855321608146617,250
No recent_impact_proxy,3,9967.088,962.076342218226,585.9807799999996,0.10033888378889433,250
No recent_impact_proxy,4,9394.26,1030.6731433388568,585.9720999999993,0.09980025050069109,250
No recent_impact_proxy,5,8898.792,1091.3349974851903,585.9605599999998,0.10280022568068427,250
No recent_impact_proxy,6,8428.604,1115.4180163436483,585.9481800000002,0.10590933669889195,250
No recent_impact_proxy,7,7984.956,1077.9297055300037,585.9406600000001,0.10971173319202984,250
No recent_impact_proxy,8,7564.4,1066.1222031268276,585.9316800000005,0.11402621452982185,250
No recent_impact_proxy,9,7172.568,1125.458070909796,585.9257000000001,0.11641138260496482,250
No recent_impact_proxy,10,6818.556,1186.6424899117678,585.9177999999998,0.11937487172767736,250
No recent_impact_proxy,11,6523.296,1218.6315408621263,585.9070399999997,0.12366664222821323,250
No recent_impact_proxy,12,6237.484,1216.4215888186136,585.8961800000002,0.1265911039528426,250
No recent_impact_proxy,13,5919.668,1209.8439295115716,585.88594,0.1295214901087818,250
No recent_impact_proxy,14,5647.476,1195.9933484029084,585.8771600000003,0.132608198841548,250
No recent_impact_proxy,15,5390.336,1167.9863796740096,585.8734399999996,0.13490650985034192,250
No recent_impact_proxy,16,5127.876,1192.614430830015,585.8644800000005,0.13591442013267557,250
No recent_impact_proxy,17,4828.712,1216.562168183772,585.8572800000002,0.13718455306629426,250
No recent_impact_proxy,18,4574.904,1199.8771698736496,585.85248,0.13985796223312183,250
No recent_impact_proxy,19,4342.168,1178.2810852152388,585.85232,0.14139666757034575,250
No recent_impact_proxy,20,4083.744,1145.4637517023405,585.8465199999999,0.14408431420526222,250
No recent_impact_proxy,21,3840.404,1093.2490369462942,585.8411799999997,0.14594419344392953,250
No recent_impact_proxy,22,3606.996,1063.4607862935047,585.8363199999994,0.14944583500385758,250
No recent_impact_proxy,23,3399.74,1054.6385316306244,585.8326400000002,0.14987404845402968,250
No recent_impact_proxy,24,3173.972,1025.140670940335,585.8314199999996,0.15204237435662243,250
No recent_impact_proxy,25,2958.888,974.0847947976605,585.82786,0.1571009879026834,250
No recent_impact_proxy,26,2773.2,953.8691985801825,585.8229600000001,0.15673429235492417,250
No recent_impact_proxy,27,2594.7,936.6863306358217,585.81898,0.1592616074262695,250
No recent_impact_proxy,28,2443.372,907.5021110807402,585.8166999999999,0.16320603542761783,250
No recent_impact_proxy,29,2258.42,859.8847059926114,585.8135999999996,0.1617295272978911,250
No recent_impact_proxy,30,2074.952,818.1264924790056,585.8086600000001,0.16145496090241399,250
No recent_impact_proxy,31,1911.32,786.7723543694198,585.8065199999999,0.16462955263257245,250
No recent_impact_proxy,32,1743.112,748.5067878489812,585.8023,0.16554096169831364,250
No recent_impact_proxy,33,1592.348,706.4757397787982,585.7964600000004,0.16766743392800065,250
No recent_impact_proxy,34,1449.892,659.8558208699837,585.79324,0.16676121371590552,250
No recent_impact_proxy,35,1310.948,605.8227144107426,585.7914,0.16758770837982712,250
No recent_impact_proxy,36,1185.888,554.9314295081872,585.78716,0.1684005178139279,250
No recent_impact_proxy,37,1077.448,511.1018913054421,585.7859400000001,0.16777430196547252,250
No recent_impact_proxy,38,973.912,478.5294058425252,585.7850000000003,0.171101139680588,250
No recent_impact_proxy,39,870.472,437.84987520381907,585.7830799999999,0.17270933269513788,250
No recent_impact_proxy,40,788.688,390.3916170411451,585.7802400000002,0.17333650048388138,250
No recent_impact_proxy,41,710.264,350.40871322499953,585.7773599999997,0.17397422337805926,250
No recent_impact_proxy,42,638.672,312.20983395146277,585.7767799999996,0.17319160372258666,250
No recent_impact_proxy,43,580.1,286.04071388527905,585.7751799999999,0.17469707381636465,250
No recent_impact_proxy,44,537.932,276.6565946728905,585.7769999999997,0.17613233661085617,250
No recent_impact_proxy,45,471.368,241.5727148831175,585.7753999999998,0.17563780914142518,250
No recent_impact_proxy,46,408.856,207.35620382327608,585.77362,0.176553662097393,250
No recent_impact_proxy,47,354.164,179.22390773554736,585.7744999999999,0.17797654339828053,250
No recent_impact_proxy,48,314.252,168.545651074123,585.7720799999998,0.17772527563629972,250
No recent_impact_proxy,49,273.516,149.44575518896485,585.7706599999995,0.17575114338177866,250
No recent_impact_proxy,50,0.0,0.0,585.7641000000001,0.17735244571192046,250
